κ,h,K_gain,shock,variable,period,value
0.06,0.0,0.3,ε_rn,π,5,0.1282830280174637
0.06,0.0,0.3,ε_rn,π,6,0.0930583500919727
0.06,0.0,0.3,ε_rn,π,7,0.07178507355572358
0.06,0.0,0.3,ε_rn,π,8,0.057606504618311266
0.06,0.0,0.3,ε_rn,π,9,0.047045712218151604
0.06,0.0,0.3,ε_rn,π,10,0.03854935046673601
0.06,0.0,0.3,ε_rn,π,11,0.03148102559435979
0.06,0.0,0.3,ε_rn,π,12,0.025570842388855188
0.06,0.0,0.3,ε_rn,π,13,0.020665215550006184
0.06,0.0,0.3,ε_rn,π,14,0.016635452540916956
0.06,0.0,0.3,ε_rn,π,15,0.013355794068282805
0.06,0.0,0.3,ε_rn,ygap,0,0.8767025044434112
0.06,0.0,0.3,ε_rn,ygap,1,0.4351642624916407
0.06,0.0,0.3,ε_rn,ygap,2,0.19131432276614518
0.06,0.0,0.3,ε_rn,ygap,3,0.07612609471467881
0.06,0.0,0.3,ε_rn,ygap,4,0.02970612292967848
0.06,0.0,0.3,ε_rn,ygap,5,0.014470301203126187
0.06,0.0,0.3,ε_rn,ygap,6,0.010907181044038127
0.06,0.0,0.3,ε_rn,ygap,7,0.01047678469256458
0.06,0.0,0.3,ε_rn,ygap,8,0.010183758446330503
0.06,0.0,0.3,ε_rn,ygap,9,0.009381913308005373
0.06,0.0,0.3,ε_rn,ygap,10,0.008200132386505816
0.06,0.0,0.3,ε_rn,ygap,11,0.006896109434875177
0.06,0.0,0.3,ε_rn,ygap,12,0.005655889575397039
0.06,0.0,0.3,ε_rn,ygap,13,0.00457073031584128
0.06,0.0,0.3,ε_rn,ygap,14,0.0036654337961754754
0.06,0.0,0.3,ε_rn,ygap,15,0.002929712665287317
0.06,0.0,0.3,ε_ν,i,0,-0.1124906430031379
0.06,0.0,0.3,ε_ν,i,1,-0.22374093429905795
0.06,0.0,0.3,ε_ν,i,2,-0.2795518530357219
0.06,0.0,0.3,ε_ν,i,3,-0.27910000808095947
0.06,0.0,0.3,ε_ν,i,4,-0.2430695880561367
0.06,0.0,0.3,ε_ν,i,5,-0.1929367380982973
0.06,0.0,0.3,ε_ν,i,6,-0.14324274785249685
0.06,0.0,0.3,ε_ν,i,7,-0.10119265192774399
0.06,0.0,0.3,ε_ν,i,8,-0.06886196311164779
0.06,0.0,0.3,ε_ν,i,9,-0.04556281846462786
0.06,0.0,0.3,ε_ν,i,10,-0.029526902195686863
0.06,0.0,0.3,ε_ν,i,11,-0.01885037561496253
0.06,0.0,0.3,ε_ν,i,12,-0.011909396169225456
0.06,0.0,0.3,ε_ν,i,13,-0.007471670518884259
0.06,0.0,0.3,ε_ν,i,14,-0.004666207659164828
0.06,0.0,0.3,ε_ν,i,15,-0.002905475809067107
0.06,0.0,0.3,ε_ν,π,0,-0.09403652732551775
0.06,0.0,0.3,ε_ν,π,1,-0.10942032265372546
0.06,0.0,0.3,ε_ν,π,2,-0.09466466292428662
0.06,0.0,0.3,ε_ν,π,3,-0.07237883346209327
0.06,0.0,0.3,ε_ν,π,4,-0.051722130564717514
0.06,0.0,0.3,ε_ν,π,5,-0.03545870448611208
0.06,0.0,0.3,ε_ν,π,6,-0.02366379698270966
0.06,0.0,0.3,ε_ν,π,7,-0.015510980714799023
0.06,0.0,0.3,ε_ν,π,8,-0.010042671040049049
0.06,0.0,0.3,ε_ν,π,9,-0.006445735209119519
0.06,0.0,0.3,ε_ν,π,10,-0.00411022156745161
0.06,0.0,0.3,ε_ν,π,11,-0.0026072746009067277
0.06,0.0,0.3,ε_ν,π,12,-0.0016464474417881073
0.06,0.0,0.3,ε_ν,π,13,-0.0010354252884669072
0.06,0.0,0.3,ε_ν,π,14,-0.0006486396271178336
0.06,0.0,0.3,ε_ν,π,15,-0.00040484279244555886
0.06,0.0,0.3,ε_ν,ygap,0,-0.08990660235356973
0.06,0.0,0.3,ε_ν,ygap,1,-0.06367642812016977
0.06,0.0,0.3,ε_ν,ygap,2,-0.042247671732088626
0.06,0.0,0.3,ε_ν,ygap,3,-0.026948481896922467
0.06,0.0,0.3,ε_ν,ygap,4,-0.016808949336552644
0.06,0.0,0.3,ε_ν,ygap,5,-0.010374969095585962
0.06,0.0,0.3,ε_ν,ygap,6,-0.0063883872308915
0.06,0.0,0.3,ε_ν,ygap,7,-0.0039430695307166985
0.06,0.0,0.3,ε_ν,ygap,8,-0.002444328289981867
0.06,0.0,0.3,ε_ν,ygap,9,-0.0015215141188184588
0.06,0.0,0.3,ε_ν,ygap,10,-0.0009495869116018317
0.06,0.0,0.3,ε_ν,ygap,11,-0.0005930372833320153
0.06,0.0,0.3,ε_ν,ygap,12,-0.0003699291790346118
0.06,0.0,0.3,ε_ν,ygap,13,-0.0002301668186101382
0.06,0.0,0.3,ε_ν,ygap,14,-0.00014272361701952145
0.06,0.0,0.3,ε_ν,ygap,15,-8.817499549977938e-5
0.06,0.0,0.3,ε_att,i,0,-4.036313237663128
0.06,0.0,0.3,ε_att,i,1,-7.169911180284854
0.06,0.0,0.3,ε_att,i,2,-8.482364165462121
0.06,0.0,0.3,ε_att,i,3,-8.402341626820444
0.06,0.0,0.3,ε_att,i,4,-7.565824909820427
0.06,0.0,0.3,ε_att,i,5,-6.45014081578671
0.06,0.0,0.3,ε_att,i,6,-5.329330242865894
0.06,0.0,0.3,ε_att,i,7,-4.328112439104488
0.06,0.0,0.3,ε_att,i,8,-3.4844204877148433
0.06,0.0,0.3,ε_att,i,9,-2.794250902641101
0.06,0.0,0.3,ε_att,i,10,-2.2376211456070934
0.06,0.0,0.3,ε_att,i,11,-1.7913205440001343
0.06,0.0,0.3,ε_att,i,12,-1.434110595249993
0.06,0.0,0.3,ε_att,i,13,-1.1482244743113523
0.06,0.0,0.3,ε_att,i,14,-0.9193304548673373
0.06,0.0,0.3,ε_att,i,15,-0.7360077147915123
0.06,0.0,0.3,ε_att,π,0,-0.5806717209589203
0.06,0.0,0.3,ε_att,π,1,-0.7154929774923207
0.06,0.0,0.3,ε_att,π,2,-0.6760175696360571
0.06,0.0,0.3,ε_att,π,3,-0.5835799652619946
0.06,0.0,0.3,ε_att,π,4,-0.48606065783495567
0.06,0.0,0.3,ε_att,π,5,-0.3990702303949273
0.06,0.0,0.3,ε_att,π,6,-0.3256958713854995
0.06,0.0,0.3,ε_att,π,7,-0.2649608829179806
0.06,0.0,0.3,ε_att,π,8,-0.21499494961708493
0.06,0.0,0.3,ε_att,π,9,-0.17400929658482844
0.06,0.0,0.3,ε_att,π,10,-0.140490052707013
0.06,0.0,0.3,ε_att,π,11,-0.1131746409978585
0.06,0.0,0.3,ε_att,π,12,-0.09099914812997101
0.06,0.0,0.3,ε_att,π,13,-0.0730604708496391
0.06,0.0,0.3,ε_att,π,14,-0.05859315703075348
0.06,0.0,0.3,ε_att,π,15,-0.0469534411244519
0.06,0.0,0.3,ε_att,ygap,0,-0.44527919486117157
0.06,0.0,0.3,ε_att,ygap,1,-0.3067690828647228
0.06,0.0,0.3,ε_att,ygap,2,-0.20946380225855668
0.06,0.0,0.3,ε_att,ygap,3,-0.1483924525976789
0.06,0.0,0.3,ε_att,ygap,4,-0.11090070440714413
0.06,0.0,0.3,ε_att,ygap,5,-0.08679139590661629
0.06,0.0,0.3,ε_att,ygap,6,-0.0698688362181083
0.06,0.0,0.3,ε_att,ygap,7,-0.05692191791727189
0.06,0.0,0.3,ε_att,ygap,8,-0.046454304904045375
0.06,0.0,0.3,ε_att,ygap,9,-0.03779618563498653
0.06,0.0,0.3,ε_att,ygap,10,-0.030616181484644157
0.06,0.0,0.3,ε_att,ygap,11,-0.02469873269125036
0.06,0.0,0.3,ε_att,ygap,12,-0.019862151098758864
0.06,0.0,0.3,ε_att,ygap,13,-0.015938139338848946
0.06,0.0,0.3,ε_att,ygap,14,-0.01277209482427404
0.06,0.0,0.3,ε_att,ygap,15,-0.01022703909183439
0.06,0.0,0.4,ε_rn,i,0,11.621025395985829
0.06,0.0,0.4,ε_rn,i,1,19.687447316067725
0.06,0.0,0.4,ε_rn,i,2,22.27174421988302
0.06,0.0,0.4,ε_rn,i,3,21.178468766500195
0.06,0.0,0.4,ε_rn,i,4,18.40162456729442
0.06,0.0,0.4,ε_rn,i,5,15.231617803492592
0.06,0.0,0.4,ε_rn,i,6,12.298883452341165
0.06,0.0,0.4,ε_rn,i,7,9.822174278281821
0.06,0.0,0.4,ε_rn,i,8,7.817302894984529
0.06,0.0,0.4,ε_rn,i,9,6.222648718326234
0.06,0.0,0.4,ε_rn,i,10,4.960313845201897
0.06,0.0,0.4,ε_rn,i,11,3.959968184744006
0.06,0.0,0.4,ε_rn,i,12,3.164897986321364
0.06,0.0,0.4,ε_rn,i,13,2.5311759999754844
0.06,0.0,0.4,ε_rn,i,14,2.0250235417618976
0.06,0.0,0.4,ε_rn,i,15,1.620274977229095
0.06,0.0,0.4,ε_rn,π,0,0.5850666730673209
0.06,0.0,0.4,ε_rn,π,1,0.5791322847088208
0.06,0.0,0.4,ε_rn,π,2,0.4300077187370686
0.06,0.0,0.4,ε_rn,π,3,0.2913967080826695
0.06,0.0,0.4,ε_rn,π,4,0.19586023183178544
0.06,0.0,0.4,ε_rn,π,5,0.13681076738050924
0.06,0.0,0.4,ε_rn,π,6,0.10097438117582588
0.06,0.0,0.4,ε_rn,π,7,0.07813026578408522
0.06,0.0,0.4,ε_rn,π,8,0.062240405668450675
0.06,0.0,0.4,ε_rn,π,9,0.05022631011792707
0.06,0.0,0.4,ε_rn,π,10,0.04064988066677363
0.06,0.0,0.4,ε_rn,π,11,0.03284447133627112
0.06,0.0,0.4,ε_rn,π,12,0.026458626322940448
0.06,0.0,0.4,ε_rn,π,13,0.021255710596745088
0.06,0.0,0.4,ε_rn,π,14,0.01704173692276631
0.06,0.0,0.4,ε_rn,π,15,0.013646228817190654
0.06,0.0,0.4,ε_rn,ygap,0,0.8398375539964109
0.06,0.0,0.4,ε_rn,ygap,1,0.41126473677906406
0.06,0.0,0.4,ε_rn,ygap,2,0.1806372802554739
0.06,0.0,0.4,ε_rn,ygap,3,0.07450554543363634
0.06,0.0,0.4,ε_rn,ygap,4,0.03252517514069177
0.06,0.0,0.4,ε_rn,ygap,5,0.018498728968508467
0.06,0.0,0.4,ε_rn,ygap,6,0.014499311709477745
0.06,0.0,0.4,ε_rn,ygap,7,0.013097979786867905
0.06,0.0,0.4,ε_rn,ygap,8,0.011873541152573303
0.06,0.0,0.4,ε_rn,ygap,9,0.010381128572936696
0.06,0.0,0.4,ε_rn,ygap,10,0.00875805438950553
0.06,0.0,0.4,ε_rn,ygap,11,0.007200402047456626
0.06,0.0,0.4,ε_rn,ygap,12,0.00582568894616149
0.06,0.0,0.4,ε_rn,ygap,13,0.004672950465788792
0.06,0.0,0.4,ε_rn,ygap,14,0.0037340436793319993
0.06,0.0,0.4,ε_rn,ygap,15,0.002980535848237265
0.06,0.0,0.4,ε_ν,i,0,0.07540063686099642
0.06,0.0,0.4,ε_ν,i,1,0.030448449224018757
0.06,0.0,0.4,ε_ν,i,2,-0.05365809755273684
0.06,0.0,0.4,ε_ν,i,3,-0.11313404355011196
0.06,0.0,0.4,ε_ν,i,4,-0.1331058920655018
0.06,0.0,0.4,ε_ν,i,5,-0.12388413710969963
0.06,0.0,0.4,ε_ν,i,6,-0.10065779925176394
0.06,0.0,0.4,ε_ν,i,7,-0.07471924844569056
0.06,0.0,0.4,ε_ν,i,8,-0.05201792845066796
0.06,0.0,0.4,ε_ν,i,9,-0.03455814482786348
0.06,0.0,0.4,ε_ν,i,10,-0.022188178240411395
0.06,0.0,0.4,ε_ν,i,11,-0.01390359390037656
0.06,0.0,0.4,ε_ν,i,12,-0.00856959507417042
0.06,0.0,0.4,ε_ν,i,13,-0.005227620609393763
0.06,0.0,0.4,ε_ν,i,14,-0.003170944711067295
0.06,0.0,0.4,ε_ν,i,15,-0.0019187887414557092
0.06,0.0,0.4,ε_ν,π,0,-0.10005507146968526
0.06,0.0,0.4,ε_ν,π,1,-0.114912463901715
0.06,0.0,0.4,ε_ν,π,2,-0.09750079869775827
0.06,0.0,0.4,ε_ν,π,3,-0.07264820777157092
0.06,0.0,0.4,ε_ν,π,4,-0.05029995337805477
0.06,0.0,0.4,ε_ν,π,5,-0.03325110086748986
0.06,0.0,0.4,ε_ν,π,6,-0.021322951878142763
0.06,0.0,0.4,ε_ν,π,7,-0.013403776136454226
0.06,0.0,0.4,ε_ν,π,8,-0.008318993607740898
0.06,0.0,0.4,ε_ν,π,9,-0.00512299265179046
0.06,0.0,0.4,ε_ν,π,10,-0.0031404289637049737
0.06,0.0,0.4,ε_ν,π,11,-0.0019199942351083874
0.06,0.0,0.4,ε_ν,π,12,-0.0011718570877886632
0.06,0.0,0.4,ε_ν,π,13,-0.00071426296144058
0.06,0.0,0.4,ε_ν,π,14,-0.0004347549162734837
0.06,0.0,0.4,ε_ν,π,15,-0.00026422294545778606
0.06,0.0,0.4,ε_ν,ygap,0,-0.09982996818417403
0.06,0.0,0.4,ε_ν,ygap,1,-0.07034784584013533
0.06,0.0,0.4,ε_ν,ygap,2,-0.04566816167345554
0.06,0.0,0.4,ε_ν,ygap,3,-0.028042690706090157
0.06,0.0,0.4,ε_ν,ygap,4,-0.01659904279707758
0.06,0.0,0.4,ε_ν,ygap,5,-0.009617326500860127
0.06,0.0,0.4,ε_ν,ygap,6,-0.005525429902421428
0.06,0.0,0.4,ε_ν,ygap,7,-0.0031810638608255086
0.06,0.0,0.4,ε_ν,ygap,8,-0.0018485079433471889
0.06,0.0,0.4,ε_ν,ygap,9,-0.0010879390649062531
0.06,0.0,0.4,ε_ν,ygap,10,-0.0006484132722586439
0.06,0.0,0.4,ε_ν,ygap,11,-0.0003902964958856609
0.06,0.0,0.4,ε_ν,ygap,12,-0.00023636816294226055
0.06,0.0,0.4,ε_ν,ygap,13,-0.00014349837332381965
0.06,0.0,0.4,ε_ν,ygap,14,-8.708585034938631e-5
0.06,0.0,0.4,ε_ν,ygap,15,-5.2739561095612685e-5
0.06,0.0,0.4,ε_att,i,0,-3.9660373571222873
0.06,0.0,0.4,ε_att,i,1,-7.054797725587782
0.06,0.0,0.4,ε_att,i,2,-8.336305143803656
0.06,0.0,0.4,ε_att,i,3,-8.23585721874375
0.06,0.0,0.4,ε_att,i,4,-7.391691488110698
0.06,0.0,0.4,ε_att,i,5,-6.280874932426044
0.06,0.0,0.4,ε_att,i,6,-5.174029133171588
0.06,0.0,0.4,ε_att,i,7,-4.191514578658299
0.06,0.0,0.4,ε_att,i,8,-3.3676974694696744
0.06,0.0,0.4,ε_att,i,9,-2.6963601397315426
0.06,0.0,0.4,ε_att,i,10,-2.1564766082117415
0.06,0.0,0.4,ε_att,i,11,-1.7245480232630057
0.06,0.0,0.4,ε_att,i,12,-1.3794360328541377
0.06,0.0,0.4,ε_att,i,13,-1.1036265554725329
0.06,0.0,0.4,ε_att,i,14,-0.8830720938788067
0.06,0.0,0.4,ε_att,i,15,-0.7066181513974938
0.06,0.0,0.4,ε_att,π,0,-0.6239256767243923
0.06,0.0,0.4,ε_att,π,1,-0.764187729053928
0.06,0.0,0.4,ε_att,π,2,-0.7157497766592225
0.06,0.0,0.4,ε_att,π,3,-0.6110471258835366
0.06,0.0,0.4,ε_att,π,4,-0.5025509416648377
0.06,0.0,0.4,ε_att,π,5,-0.407276288884405
0.06,0.0,0.4,ε_att,π,6,-0.32831041035530645
0.06,0.0,0.4,ε_att,π,7,-0.2641659684770645
0.06,0.0,0.4,ε_att,π,8,-0.2123662406984287
0.06,0.0,0.4,ε_att,π,9,-0.17059020574134137
0.06,0.0,0.4,ε_att,π,10,-0.13691680631004188
0.06,0.0,0.4,ε_att,π,11,-0.10979880901045087
0.06,0.0,0.4,ε_att,π,12,-0.08798750481927403
0.06,0.0,0.4,ε_att,π,13,-0.07046821164635216
0.06,0.0,0.4,ε_att,π,14,-0.05641355599066262
0.06,0.0,0.4,ε_att,π,15,-0.045149334043725314
0.06,0.0,0.4,ε_att,ygap,0,-0.4911455823288127
0.06,0.0,0.4,ε_att,ygap,1,-0.33975902363655364
0.06,0.0,0.4,ε_att,ygap,2,-0.2313695567276258
0.06,0.0,0.4,ε_att,ygap,3,-0.16197082669477805
0.06,0.0,0.4,ε_att,ygap,4,-0.11869166346600613
0.06,0.0,0.4,ε_att,ygap,5,-0.09078950612601185
0.06,0.0,0.4,ε_att,ygap,6,-0.07152065286144567
0.06,0.0,0.4,ε_att,ygap,7,-0.057219452073895435
0.06,0.0,0.4,ε_att,ygap,8,-0.046043037685871244
0.06,0.0,0.4,ε_att,ygap,9,-0.037072460945232644
0.06,0.0,0.4,ε_att,ygap,10,-0.02980686076503763
0.06,0.0,0.4,ε_att,ygap,11,-0.023921924594542333
0.06,0.0,0.4,ε_att,ygap,12,-0.019170528622353883
0.06,0.0,0.4,ε_att,ygap,13,-0.015347836039307243
0.06,0.0,0.4,ε_att,ygap,14,-0.012280712596366915
0.06,0.0,0.4,ε_att,ygap,15,-0.00982410002422366
0.06,0.0,0.5,ε_rn,i,0,12.535480465091196
0.06,0.0,0.5,ε_rn,i,1,20.744359891186683
0.06,0.0,0.5,ε_rn,i,2,23.020739215820523
0.06,0.0,0.5,ε_rn,i,3,21.572713388555716
0.06,0.0,0.5,ε_rn,i,4,18.556469381611954
0.06,0.0,0.5,ε_rn,i,5,15.268285585657157
0.06,0.0,0.5,ε_rn,i,6,12.294342468654897
0.06,0.0,0.5,ε_rn,i,7,9.812063129878913
0.06,0.0,0.5,ε_rn,i,8,7.812647636131516
0.06,0.0,0.5,ε_rn,i,9,6.223786189479778
0.06,0.0,0.5,ε_rn,i,10,4.9646755589682225
0.06,0.0,0.5,ε_rn,i,11,3.965247681942305
0.06,0.0,0.5,ε_rn,i,12,3.169790110351324
0.06,0.0,0.5,ε_rn,i,13,2.535192908798836
0.06,0.0,0.5,ε_rn,i,14,2.028133599779583
0.06,0.0,0.5,ε_rn,i,15,1.6226283947286197
0.06,0.0,0.5,ε_rn,π,0,0.5726093691134024
0.06,0.0,0.5,ε_rn,π,1,0.5702343271024315
0.06,0.0,0.5,ε_rn,π,2,0.428655885556207
0.06,0.0,0.5,ε_rn,π,3,0.2956896436760997
0.06,0.0,0.5,ε_rn,π,4,0.20254059104350788
0.06,0.0,0.5,ε_rn,π,5,0.1434219270362287
0.06,0.0,0.5,ε_rn,π,6,0.10631308899515754
0.06,0.0,0.5,ε_rn,π,7,0.08193321842320395
0.06,0.0,0.5,ε_rn,π,8,0.0647278934843075
0.06,0.0,0.5,ε_rn,π,9,0.05176497382962411
0.06,0.0,0.5,ε_rn,π,10,0.041576384357880594
0.06,0.0,0.5,ε_rn,π,11,0.03340558003332865
0.06,0.0,0.5,ε_rn,π,12,0.026812155338506602
0.06,0.0,0.5,ε_rn,π,13,0.02149321394558788
0.06,0.0,0.5,ε_rn,π,14,0.017212657017433245
0.06,0.0,0.5,ε_rn,π,15,0.013776128439132526
0.06,0.0,0.5,ε_rn,ygap,0,0.8124833416753895
0.06,0.0,0.5,ε_rn,ygap,1,0.39527956455069346
0.06,0.0,0.5,ε_rn,ygap,2,0.1755591920735085
0.06,0.0,0.5,ε_rn,ygap,3,0.07584417331268883
0.06,0.0,0.5,ε_rn,ygap,4,0.03613615943736918
0.06,0.0,0.5,ε_rn,ygap,5,0.02200537149443156
0.06,0.0,0.5,ε_rn,ygap,6,0.0170379551022138
0.06,0.0,0.5,ε_rn,ygap,7,0.014640475182961873
0.06,0.0,0.5,ε_rn,ygap,8,0.012693053110674197
0.06,0.0,0.5,ε_rn,ygap,9,0.010769422014583377
0.06,0.0,0.5,ε_rn,ygap,10,0.008926096619911048
0.06,0.0,0.5,ε_rn,ygap,11,0.007271784241261154
0.06,0.0,0.5,ε_rn,ygap,12,0.005861483858057575
0.06,0.0,0.5,ε_rn,ygap,13,0.004698290780773888
0.06,0.0,0.5,ε_rn,ygap,14,0.003756823058883968
0.06,0.0,0.5,ε_rn,ygap,15,0.0030019409024806864
0.06,0.0,0.5,ε_ν,i,0,0.2785223643996125
0.06,0.0,0.5,ε_ν,i,1,0.2713520264972073
0.06,0.0,0.5,ε_ν,i,2,0.13138755913911032
0.06,0.0,0.5,ε_ν,i,3,0.0025869681147401157
0.06,0.0,0.5,ε_ν,i,4,-0.06864650695508615
0.06,0.0,0.5,ε_ν,i,5,-0.08986670492827188
0.06,0.0,0.5,ε_ν,i,6,-0.08259518991923366
0.06,0.0,0.5,ε_ν,i,7,-0.06452046371732699
0.06,0.0,0.5,ε_ν,i,8,-0.0457322463220413
0.06,0.0,0.5,ε_ν,i,9,-0.030396141018342055
0.06,0.0,0.5,ε_ν,i,10,-0.01933422021027713
0.06,0.0,0.5,ε_ν,i,11,-0.011938673832298331
0.06,0.0,0.5,ε_ν,i,12,-0.0072339297273276764
0.06,0.0,0.5,ε_ν,i,13,-0.004336534356406961
0.06,0.0,0.5,ε_ν,i,14,-0.0025875089350824456
0.06,0.0,0.5,ε_ν,i,15,-0.0015429448010976794
0.06,0.0,0.5,ε_ν,π,0,-0.10381143633950998
0.06,0.0,0.5,ε_ν,π,1,-0.11793325482663553
0.06,0.0,0.5,ε_ν,π,2,-0.09852350903866852
0.06,0.0,0.5,ε_ν,π,3,-0.0719908733167161
0.06,0.0,0.5,ε_ν,π,4,-0.048725805022135485
0.06,0.0,0.5,ε_ν,π,5,-0.03141775200461978
0.06,0.0,0.5,ε_ν,π,6,-0.019628725311653984
0.06,0.0,0.5,ε_ν,π,7,-0.012020327863115314
0.06,0.0,0.5,ε_ν,π,8,-0.007274702639689878
0.06,0.0,0.5,ε_ν,π,9,-0.004376248516670403
0.06,0.0,0.5,ε_ν,π,10,-0.0026268403246910614
0.06,0.0,0.5,ε_ν,π,11,-0.0015767676354502514
0.06,0.0,0.5,ε_ν,π,12,-0.0009473841004604254
0.06,0.0,0.5,ε_ν,π,13,-0.0005698612236034837
0.06,0.0,0.5,ε_ν,π,14,-0.0003430493836937518
0.06,0.0,0.5,ε_ν,π,15,-0.0002065744162290674
0.06,0.0,0.5,ε_ν,ygap,0,-0.10714653023745344
0.06,0.0,0.5,ε_ν,ygap,1,-0.07487799288679842
0.06,0.0,0.5,ε_ν,ygap,2,-0.04753359536215922
0.06,0.0,0.5,ε_ν,ygap,3,-0.028222001441589078
0.06,0.0,0.5,ε_ν,ygap,4,-0.016014680504907803
0.06,0.0,0.5,ε_ν,ygap,5,-0.008846707573303723
0.06,0.0,0.5,ε_ν,ygap,6,-0.004838193294672951
0.06,0.0,0.5,ε_ν,ygap,7,-0.002659063228086464
0.06,0.0,0.5,ε_ν,ygap,8,-0.0014855922053372678
0.06,0.0,0.5,ε_ν,ygap,9,-0.0008488525393900841
0.06,0.0,0.5,ε_ν,ygap,10,-0.0004961038684007426
0.06,0.0,0.5,ε_ν,ygap,11,-0.0002952541616409537
0.06,0.0,0.5,ε_ν,ygap,12,-0.00017779487484883294
0.06,0.0,0.5,ε_ν,ygap,13,-0.00010766886622124069
0.06,0.0,0.5,ε_ν,ygap,14,-6.527186386187386e-5
0.06,0.0,0.5,ε_ν,ygap,15,-3.9503349155432686e-5
0.06,0.0,0.5,ε_att,i,0,-3.768947487558204
0.06,0.0,0.5,ε_att,i,1,-6.788551238602317
0.06,0.0,0.5,ε_att,i,2,-8.080329504173397
0.06,0.0,0.5,ε_att,i,3,-8.016251669169224
0.06,0.0,0.5,ε_att,i,4,-7.211426817950701
0.06,0.0,0.5,ε_att,i,5,-6.135648992303368
0.06,0.0,0.5,ε_att,i,6,-5.057927936402656
0.06,0.0,0.5,ε_att,i,7,-4.098810930220928
0.06,0.0,0.5,ε_att,i,8,-3.2934589565854386
0.06,0.0,0.5,ε_att,i,9,-2.636621910972823
0.06,0.0,0.5,ε_att,i,10,-2.1081858794260646
0.06,0.0,0.5,ε_att,i,11,-1.6853953806972268
0.06,0.0,0.5,ε_att,i,12,-1.347663255090223
0.06,0.0,0.5,ε_att,i,13,-1.077864161146193
0.06,0.0,0.5,ε_att,i,14,-0.8622238220587308
0.06,0.0,0.5,ε_att,i,15,-0.6897873260509519
0.06,0.0,0.5,ε_att,π,0,-0.6522937945685173
0.06,0.0,0.5,ε_att,π,1,-0.7950881770827526
0.06,0.0,0.5,ε_att,π,2,-0.7396610361468807
0.06,0.0,0.5,ε_att,π,3,-0.6262564968964
0.06,0.0,0.5,ε_att,π,4,-0.5104552542692286
0.06,0.0,0.5,ε_att,π,5,-0.41005620095265244
0.06,0.0,0.5,ε_att,π,6,-0.32794658318290526
0.06,0.0,0.5,ε_att,π,7,-0.26213622764718614
0.06,0.0,0.5,ε_att,π,8,-0.20964542112507847
0.06,0.0,0.5,ε_att,π,9,-0.16775661574588194
0.06,0.0,0.5,ε_att,π,10,-0.13427426919571234
0.06,0.0,0.5,ε_att,π,11,-0.10747881174862102
0.06,0.0,0.5,ε_att,π,12,-0.08602289545584715
0.06,0.0,0.5,ε_att,π,13,-0.06884126814503559
0.06,0.0,0.5,ε_att,π,14,-0.05508477451884331
0.06,0.0,0.5,ε_att,π,15,-0.04407324254752614
0.06,0.0,0.5,ε_att,ygap,0,-0.5240856398216517
0.06,0.0,0.5,ε_att,ygap,1,-0.36300307042654545
0.06,0.0,0.5,ε_att,ygap,2,-0.24597332377584827
0.06,0.0,0.5,ε_att,ygap,3,-0.1702124945934822
0.06,0.0,0.5,ε_att,ygap,4,-0.12276119771786728
0.06,0.0,0.5,ε_att,ygap,5,-0.09236141565921113
0.06,0.0,0.5,ε_att,ygap,6,-0.0717312597865185
0.06,0.0,0.5,ε_att,ygap,7,-0.05677648223874854
0.06,0.0,0.5,ε_att,ygap,8,-0.0453532362596882
0.06,0.0,0.5,ε_att,ygap,9,-0.0363486718890721
0.06,0.0,0.5,ε_att,ygap,10,-0.02914632369987225
0.06,0.0,0.5,ε_att,ygap,11,-0.02335847955697765
0.06,0.0,0.5,ε_att,ygap,12,-0.018706709499988133
0.06,0.0,0.5,ε_att,ygap,13,-0.014973025014631474
0.06,0.0,0.5,ε_att,ygap,14,-0.01198047299638258
0.06,0.0,0.5,ε_att,ygap,15,-0.009584400580088361
0.06,0.0,0.6,ε_rn,i,0,13.470235396692647
0.06,0.0,0.6,ε_rn,i,1,21.67333575357593
0.06,0.0,0.6,ε_rn,i,2,23.569160611823303
0.06,0.0,0.6,ε_rn,i,3,21.793693487199587
0.06,0.0,0.6,ε_rn,i,4,18.603329810873685
0.06,0.0,0.6,ε_rn,i,5,15.253715935843337
0.06,0.0,0.6,ε_rn,i,6,12.272427308203088
0.06,0.0,0.6,ε_rn,i,7,9.799351561623828
0.06,0.0,0.6,ε_rn,i,8,7.809367410381997
0.06,0.0,0.6,ε_rn,i,9,6.225935277947249
0.06,0.0,0.6,ε_rn,i,10,4.968790702341275
0.06,0.0,0.6,ε_rn,i,11,3.9694000167026524
0.06,0.0,0.6,ε_rn,i,12,3.1732360717029775
0.06,0.0,0.6,ε_rn,i,13,2.53782265297004
0.06,0.0,0.6,ε_rn,i,14,2.0300812738611818
0.06,0.0,0.6,ε_rn,i,15,1.624072712916578
0.06,0.0,0.6,ε_rn,π,0,0.5644317753891128
0.06,0.0,0.6,ε_rn,π,1,0.5656159302901624
0.06,0.0,0.6,ε_rn,π,2,0.429736100215624
0.06,0.0,0.6,ε_rn,π,3,0.30030880334042315
0.06,0.0,0.6,ε_rn,π,4,0.20805674030331003
0.06,0.0,0.6,ε_rn,π,5,0.14820418633386673
0.06,0.0,0.6,ε_rn,π,6,0.10979754339141416
0.06,0.0,0.6,ε_rn,π,7,0.08419702445218089
0.06,0.0,0.6,ε_rn,π,8,0.06608839460228245
0.06,0.0,0.6,ε_rn,π,9,0.05254722181514803
